id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
51376724,Clean apt just for you | 1BR in Austin,359036978,Casey,,78758,30.39917,-97.72412,Entire home/apt,212,30,0,,,398,365,0,
51376728,Clean apt just for you | 1BR in Austin,359036978,Casey,,78758,30.39889,-97.72242,Entire home/apt,209,30,0,,,398,365,0,
51376733,Clean apt just for you | 1BR in Austin,359036978,Casey,,78758,30.400651176463356,-97.72230597612199,Entire home/apt,209,30,0,,,398,365,0,
51378531,High-rise 2 Bedroom w/ Rooftop Pool in Austin,12568111,Antoinette,,78701,30.27259,-97.74791,Entire home/apt,650,2,1,2022-03-12,0.33,26,356,1,
51383331,"Upscale Contemporary 3 bedroom luxury Condo, 3 decks and views of Downtown Austin.",415706517,Black Opal,,78702,30.27957,-97.72194,Entire home/apt,292,1,7,2022-05-22,1.09,8,261,7,
51383341,Modern upscale 2 bedroom Condo with Views Of Downtown Austin.,415706517,Black Opal,,78702,30.27857,-97.72373,Entire home/apt,235,1,22,2022-06-04,2.35,8,254,22,
51192572,"Quiet Lake House w/ Private Dock, Gym, & Office",3906599,Ryan,,78734,30.38181,-97.95754,Entire home/apt,800,2,9,2022-05-30,1.12,1,207,9,
51192886,"Hot Tub, Large Yard, + Lake Views - Lake Austin Getaway | Professionally Cleaned + Hosted By GuestSpaces",138398089,GuestSpaces,,78733,30.34714,-97.87161,Entire home/apt,608,3,11,2022-04-24,1.22,32,343,11,
51195678,🪴 Spacious Retreat | Upscale Comfort | Sweet Deck,343836805,Juno,,78751,30.30157,-97.72119,Entire home/apt,172,2,52,2022-06-06,4.94,33,31,52,
51196131,Modern East Downtown Bungalow - Very walkable!,414372465,Marissa,,78702,30.25571,-97.72021,Entire home/apt,199,3,4,2022-03-13,0.40,1,11,4,
51043399,Luxury Condo Nestled In The Trees.,415158014,Angelica,,78759,30.3705,-97.74518,Entire home/apt,92,30,2,2021-12-18,0.25,1,245,2,
51197909,"Newly Renovated Austin Gem, 3BR- Private Home",414393826,Lee,,78727,30.4195,-97.72184,Entire home/apt,465,2,12,2022-05-31,4.39,1,292,12,
51047637,Colorful Casa ✨ Mins. from Domain & Downtown,192792688,Alison,,78753,30.36587,-97.68967,Entire home/apt,180,4,35,2022-05-31,3.35,4,149,35,
51050168,20% Off - Worldmark Austin- SXSW,225933353,Vacation Rentals,,78701,30.27267,-97.74707,Entire home/apt,600,5,0,,,1,14,0,
51387348,"2 BR Condo w/ Balcony, Close to Downtown",415697727,Jacob,,78705,30.28954,-97.74671,Entire home/apt,165,2,12,2022-04-05,1.44,15,349,12,
51392236,Entire Large AUSTIN Urban  Luxury Oasis + Hot Tub,20086834,Hilda,,78704,30.2505,-97.75311,Entire home/apt,1543,2,26,2022-05-08,2.61,2,41,26,
51449735,2 Br + Loft Beautiful ATX Penthouse,415986895,Luke,,78705,30.28938,-97.74661,Entire home/apt,222,2,15,2022-05-22,1.75,10,330,15,
51392867,North Austin 1- Bedroom Apartment Near The Domain,233101537,Shelby,,78731,30.3481,-97.75224,Private room,48,1,0,,,1,0,0,
51393893,🪴The Lucy | East Side | Super for Groups,7270902,Meshelle,,78721,30.27331,-97.68797,Entire home/apt,109,2,45,2022-06-05,4.52,18,169,45,
51207109,3-Bedroom South Austin Getaway,65887856,Cassondra,,78704,30.24332,-97.7687,Entire home/apt,512,2,2,2021-10-25,0.25,1,16,2,
51208420,Sonder at East 5th | Superior Studio Apartment,219500569,Sonder (Austin),,78702,30.26389,-97.72998,Entire home/apt,232,3,1,2022-04-28,0.70,27,206,1,
51209109,S.E Austin Contemporary Home-Pets & Fams-Sleeps 8!,367565136,Dijo,,78744,30.18425,-97.747,Entire home/apt,282,2,10,2022-05-24,1.20,18,68,10,
51210601,“Amazing Florence” in Upscale Area by Indeed/Apple,184511974,Mich,,78731,30.36857,-97.78638,Private room,69,7,5,2022-05-08,0.51,18,343,5,
51450528,"Beautiful ATX 4 BR Condo, Great Area!!",415987257,John,,78751,30.31888,-97.729,Entire home/apt,267,2,3,2022-02-20,0.34,4,359,3,
51450607,ATX Cozy Studio Condo + Great Location,415987257,John,,78751,30.31972,-97.72898,Entire home/apt,128,2,6,2022-05-25,0.60,4,354,6,
51450724,Authentic 4 Bedroom ATX Condo,415987257,John,,78751,30.31959,-97.72914,Entire home/apt,249,2,5,2022-05-15,0.91,4,359,5,
51450809,Spacious 4 Bedroom ATX Condo,415987257,John,,78756,30.31983,-97.73081,Entire home/apt,356,2,2,2022-04-10,0.29,4,361,2,
51451776,Cute one bedroom on South Congress,35582529,Lauren,,78704,30.25234,-97.74753,Entire home/apt,400,3,0,,,1,37,0,
51396547,Catch the Spirit and Vibe of South Austin!,416247836,Jeff,,78745,30.20099533663822,-97.78558028955334,Entire home/apt,105,1,54,2022-05-22,5.29,1,316,54,
51405768,Modern 2BR home with backyard,7547959,Matthew,,78751,30.32206,-97.72464,Entire home/apt,410,14,0,,,1,67,0,
51409190,Full bedroom in beautiful new home in SE Austin,54487965,Hannah,,78744,30.1685,-97.69894,Private room,68,1,40,2022-05-07,3.92,2,164,40,
51409278,Casitas Alissa / 5 miles from DT ATX & Airport,131246063,Casitas,,78741,30.22629,-97.70672,Entire home/apt,183,2,36,2022-05-28,3.53,5,204,36,
51452126,Luxury Hill Country LakeHouse | Pet Friendly!,416718560,Matthew,,78734,30.40974,-97.91819,Entire home/apt,1014,2,6,2021-10-25,0.63,2,300,6,
51409467,Austin Presidential Suite - 2 Bedroom,411546857,Anna,,78701,30.27058,-97.74872,Entire home/apt,464,2,0,,,1,86,0,
51412923,Cozy stylish house | 15 min from downtown,416397892,Elva Maribel,,78754,30.3372,-97.6452,Entire home/apt,260,2,11,2022-05-29,1.22,1,169,11,
51416120,Earthy Retro Bungalow w/ huge balcony,387999793,Cierra,,78741,30.23365,-97.7387,Private room,102,1,14,2022-06-05,4.72,1,3,14,
51422343,1 Br Condo + Street- Side Access,415697727,Jacob,,78705,30.28989,-97.745,Entire home/apt,141,2,4,2022-05-07,0.40,15,357,4,
51454063,Copa Lofts walk to DT/5th & 6th St skyline views,312469392,Elliot,,78702,30.26368,-97.73265,Entire home/apt,192,1,71,2022-06-03,6.89,2,153,71,
51425579,Tranquil Oasis - Southwest Austin,13001932,Lo,,78749,30.20484,-97.85461,Entire home/apt,800,3,2,2021-10-24,0.23,1,349,2,
51212218,Lovely 1BR. Walk to Zilker and Barton Springs!,221884145,Charlie,,78704,30.25601,-97.75318,Entire home/apt,205,2,15,2022-05-21,1.41,1,253,15,
51212506,"Private Oasis - 3 bed, South Austin 15 to downtown",31811428,Meredith,,78745,30.21958,-97.77777,Entire home/apt,500,30,0,,,2,331,0,
51454637,I Bed Room Condo in Safe Neighborhood-West Campus,249755872,Athalage,,78705,30.28645,-97.74875,Entire home/apt,86,1,42,2022-06-05,4.20,1,332,42,
51214154,LAKE TRAVIS- SUITE DREAMS,52028454,Walker,,78738,30.30148,-97.93445,Entire home/apt,150,2,30,2022-05-22,3.13,1,340,30,
51426038,Private and Modern Lake Travis Townhome,393002479,Kimberly,,78734,30.429363,-97.926155,Entire home/apt,189,1,17,2022-01-02,1.67,4,7,17,
51427913,Mary Lou - Private Pool!!!,118565935,Renters Club,,78734,30.38161,-97.95575,Entire home/apt,529,1,5,2022-04-11,0.60,68,99,5,
51429056,Bright Modern East Austin Home,90009923,Jill,,78723,30.28535,-97.69896,Entire home/apt,300,9,0,,,1,315,0,
51429981,Charming Hyde Park Cottage In Ideal Location,416531623,Carol,,78751,30.30602,-97.73096,Entire home/apt,280,2,23,2022-05-30,3.67,1,300,23,
51430094,Piccolina,416532587,Matteo,,78748,30.15944,-97.82542,Entire home/apt,130,30,2,2022-04-10,0.31,1,178,2,
51433117,Cozy Home | Close to the Domain | Ideal for Groups,58589744,Daniel,,78729,30.44866,-97.76177,Entire home/apt,237,1,32,2022-05-19,3.28,1,11,32,
51433333,Slice of Austin: Trailside Home next to Domain,91348256,Luke,,78759,30.41428,-97.71354,Entire home/apt,202,4,19,2022-05-31,1.95,2,52,19,
51460264,Landing | Modern Apartment with Amazing Amenities (ID282519),263502162,Landing,,78738,30.32489,-97.96405,Entire home/apt,123,30,0,,,84,362,0,
51464717,Spacious 2 Br ATX Condo + Pool,416819025,David,,78705,30.28897,-97.75008,Entire home/apt,230,2,4,2022-04-04,0.43,9,353,4,
51216126,Private room in NE Austin Gem,93134738,Kylie,,78754,30.37406,-97.65525,Private room,53,2,3,2022-05-21,0.35,1,0,3,
51218745,acogedora suite con entrada independiente.,382866236,Marilyn,,78758,30.38336,-97.70094,Private room,69,1,16,2022-05-21,1.72,1,296,16,
51219292,The Austin Sunshine House - Close to everything!,71125104,Blake,,78728,30.457991,-97.684128,Entire home/apt,227,2,33,2022-06-05,3.26,7,60,33,
51228025,Beautifully remodeled & spacious 4bd/3ba house,68083498,Dustin,,78753,30.34868,-97.68655,Entire home/apt,990,3,2,2021-10-25,0.24,1,8,2,
51228384,Comfy Updated Home w/ Shaded Private Patio 🏡 Quiet East Austin Neighborhood - Jetson,118565935,Renters Club,,78721,30.26007,-97.6847,Entire home/apt,222,1,19,2022-06-06,2.06,68,331,19,
51234099,Great Location: One bedroom apt w/ Pool & Parking,120556710,Ryan,,78756,30.32359,-97.72877,Entire home/apt,105,3,3,2021-10-25,0.33,1,0,3,
51237768,“Amazing Porto” in Upscale Area by Indeed/Apple,184511974,Mich,,78750,30.37071,-97.78778,Private room,66,4,4,2022-01-11,0.39,18,355,4,
51246161,Quaint Hyde Park Bungalow with Free-standing Suite,39556152,Carl,,78751,30.30714,-97.73131,Entire home/apt,400,1,0,,,1,0,0,
51464987,Spacious 2 Br ATX Condo + Pool,416819025,David,,78705,30.29028,-97.74832,Entire home/apt,204,2,4,2022-04-03,0.45,9,359,4,
51465143,Spacious 2 Br ATX Condo + Pool,416819025,David,,78705,30.28895,-97.74843,Entire home/apt,201,2,7,2022-05-01,0.89,9,346,7,
51465233,Spacious 2 Br ATX Condo + Pool,416819025,David,,78705,30.29052,-97.75041,Entire home/apt,165,2,10,2022-05-07,1.89,9,339,10,
51465720,Spacious 2 Br ATX Condo + Pool,416819025,David,,78705,30.2909,-97.75018,Entire home/apt,207,2,6,2022-05-16,0.68,9,350,6,
51465883,2 Br ATX Condo + Pool,416819025,David,,78705,30.29045,-97.74873,Entire home/apt,177,2,5,2022-05-25,0.51,9,351,5,
51465979,Spacious 2 Br Condo + Pool,416819025,David,,78705,30.29105,-97.74996,Entire home/apt,201,2,9,2022-04-03,0.92,9,357,9,
51466276,Spacious 2 Br ATX Condo + Pool,416819025,David,,78705,30.29093,-97.74891,Entire home/apt,216,2,13,2022-05-24,1.52,9,319,13,
51250594,the boho retreat,182574047,Michelle And Kristen,,78723,30.3116,-97.67001,Entire home/apt,441,2,9,2022-04-22,1.14,3,345,9,
51468148,Awesome 3 Bedroom Townhome with perfect location!,60951147,Brendan,,78741,30.22271,-97.70015,Entire home/apt,267,2,26,2022-06-05,3.04,1,111,26,
51250768,Lovely studio in HEART of SOCO! 1 block to action!,3947597,Chad,,78704,30.24652,-97.75325,Entire home/apt,85,30,0,,,4,100,0,
51252784,South Austin SOCO Getaway (Monthly),43594245,Rocky,,78704,30.23836,-97.74927,Entire home/apt,119,30,3,2022-02-26,0.32,4,16,3,
51255640,Convenient Downtown & Airport Route,343275038,Edward,,78744,30.19768,-97.74359,Private room,55,4,20,2022-06-04,1.92,2,128,20,
51469270,"NEW!! 'Lady Luxe'- 3BR/2.5BA Fully Equipped Home- Amazing Yard- Great Location! Wifi, Netflix & More",56373541,A Stay Above The Rest,,78729,30.44427,-97.74596,Entire home/apt,193,1,13,2022-05-30,1.36,25,177,13,
51265841,Central Austin Home w/pool - 5 miles downtown/SXSW,55786829,Julie,,78703,30.30078,-97.77724,Entire home/apt,1144,3,6,2022-04-12,0.79,1,300,6,
51469380,Central Austin Modern Masterpiece with Pool,11245746,Anish,,78703,30.30489,-97.77028,Entire home/apt,750,5,0,,,5,45,0,
51477840,"Med School, Internships, Rotations, Researh, UT",41287584,Margie,,78705,30.29141,-97.73491,Entire home/apt,152,28,2,2021-10-31,0.23,3,51,2,
51482533,Peaceful Bedroom in a Creative's Home,45543256,Kirti,,78741,30.2159,-97.70023,Private room,76,3,14,2022-05-02,1.56,1,34,14,
51433780,NEW! Upscale Austin Area Escape - Families Welcome,124060715,Evolve,,78737,30.1826,-97.98722,Entire home/apt,249,2,20,2022-05-16,2.09,144,228,20,
51438804,Upscale apartment home | 2BR in Austin,359036978,Casey,,78758,30.40112,-97.70776,Entire home/apt,187,90,0,,,398,365,0,
51445454,"New:Modern Home in East Austin:UT, 6th st,Downtown",5744816,Lu & Sophie,,78702,30.2799,-97.70261,Entire home/apt,107,1,0,,,5,113,0,
51446354,Beautiful Modern Studio East Downtown Austin,26268925,Cristina,,78702,30.26256,-97.71676,Entire home/apt,109,25,0,,,2,264,0,
51447350,2 BR ATX Cozy Condo + Close to Downton,415697727,Jacob,,78705,30.29089,-97.74713,Entire home/apt,181,2,1,2021-10-15,0.13,15,355,1,
51487328,LUNABSE Austin I Urban Oasis Luxe + Barrel Sauna,1702484,Chris,,78721,30.27862,-97.69056,Entire home/apt,284,7,8,2022-03-19,0.88,1,342,8,
51447471,2 Br ATX Cozy Condo + Close to Downtown,415697727,Jacob,,78705,30.2897,-97.74655,Entire home/apt,172,2,3,2022-05-19,0.30,15,359,3,
51447634,2 Br ATX Cozy Condo + Close to Downtown,415697727,Jacob,,78705,30.28952,-97.7451,Entire home/apt,183,2,7,2022-05-21,0.72,15,356,7,
51447845,3 Br ATX Condo + Close to Downton,415697727,Jacob,,78705,30.29155,-97.74697,Entire home/apt,243,2,5,2021-11-21,0.57,15,352,5,
51448267,"🌊Chic, Modern 2B2B | King Beds | Fast WiFi | Close to Downtown!",243684594,Shirlene,,78741,30.23155,-97.72071,Entire home/apt,133,1,22,2022-06-03,2.72,60,43,22,
51448691,2 Br Spacious Condo + Close to Downton,415697727,Jacob,,78705,30.28967,-97.74537,Entire home/apt,183,2,3,2022-05-22,0.31,15,357,3,
51449013,Lovely ATX 3 Br Condo + Close to Downtown,415986895,Luke,,78705,30.29115,-97.74514,Entire home/apt,161,2,5,2022-05-24,0.58,10,356,5,
51449181,2 Br ATX Cozy Condo + Close to Downtown,415986895,Luke,,78705,30.29084,-97.74725,Entire home/apt,143,2,6,2022-05-22,0.68,10,355,6,
51449218,Spacious West Campus Apartment with Wrap Around Patio that Sleeps 12,207859105,Christine - Austin Vacay,,78705,30.29119,-97.74696,Entire home/apt,208,1,40,2022-05-20,3.92,7,341,40,
51449503,2 Br ATX Condo + Close to Downtown,415986895,Luke,,78705,30.28964,-97.74503,Entire home/apt,160,2,7,2022-02-21,0.76,10,240,7,
51449620,2 Br ATX Condo + Close to Downtown,415986895,Luke,,78705,30.29002,-97.74717,Entire home/apt,161,2,6,2022-04-10,0.65,10,360,6,
51449672,Lovely 2 Br Condo + Close to Downton,415986895,Luke,,78705,30.29151,-97.74645,Entire home/apt,183,2,5,2022-05-20,1.79,10,354,5,
51266906,Entire house 8 miles from downtown - large patio,77478014,Daniel,,78723,30.31289,-97.66867,Entire home/apt,160,3,13,2022-05-10,1.56,1,67,13,
51267647,Brykerwoods Farmhouse 1,247442794,Drew,,78703,30.30294,-97.75634,Entire home/apt,1500,30,0,,,3,365,0,
51488011,Modern Light Studio Suite,114422884,Robert,,78701,30.26926,-97.74272,Entire home/apt,130,3,21,2022-05-25,2.54,1,309,21,
51489013,Zen Den | Pet Friendly in Austin,396784850,Grand Welcome,,78702,30.26796,-97.71067,Entire home/apt,170,1,7,2022-06-05,0.82,15,339,7,
51490175,Austin entire place by airport and downtown,210810236,Guilaine,,78724,30.26262,-97.5875,Entire home/apt,250,2,10,2022-05-13,1.03,1,354,10,
51268463,Lovely 1 bedroom with free parking onsite,104813454,Steeve,,78728,30.43372,-97.67001,Entire home/apt,170,2,0,,,1,0,0,
51270021,"Tiny House in a Great Location! Cute, cosy, artsy!",897197,Meena,,78745,30.21774,-97.77861,Private room,56,3,18,2022-06-05,1.81,4,123,18,
51279953,Great private room close to all attractions,37837993,Kerstin,,78741,30.23256,-97.71024,Private room,100,1,7,2022-04-09,2.41,2,127,7,
51653764,TREETOP GuesthouseCabinRetreat-POOL/HotTub-Sleeps8,89134478,Mae,,78733,30.332874,-97.849365,Entire home/apt,402,2,11,2022-05-30,1.13,2,356,11,
51655671,Live + Work + Stay + Easy | 1BR in Austin,343006378,Casey,,78701,30.26971,-97.74946,Entire home/apt,207,30,0,,,28,365,0,
51664202,1/1 Domain w/washer/dryer in unit & pretty patio,380320577,Ana Maria,,78758,30.39509,-97.71672,Entire home/apt,84,10,18,2022-05-06,1.86,10,28,18,
51664658,The Ponderosa Family Suite resort!,50155022,Lori,,78734,30.37143,-97.94484,Private room,195,2,15,2022-05-31,1.66,3,4,15,
51492111,The Backyard Airstream,202602824,Rose,,78745,30.22706,-97.80203,Entire home/apt,79,2,28,2022-05-29,2.88,1,123,28,
51671618,Bright & Groovy Paradise in Central Austin,82406586,Meredith,,78757,30.36183,-97.72578,Entire home/apt,350,2,3,2022-05-30,1.64,1,235,3,
51281655,"Modern Zilker Home w/ Pool, PrivateChef, Concierge",105858392,Shari,,78704,30.25203,-97.78054,Entire home/apt,2300,2,2,2022-02-05,0.26,2,95,2,
51282733,Oasis- New Loft addition- Pools/Hot Tub/Fire Pit,31152322,Jessica,,78749,30.22275,-97.8291,Entire home/apt,919,4,7,2022-05-31,0.87,3,291,7,
51492603,East ATX - Fantastic location - Spacious Zen Home!,23938406,Vasavi,,78702,30.266029,-97.702957,Entire home/apt,313,1,15,2022-06-05,1.97,1,246,15,
51285759,Hi-rise apartment in Downtown Austin!,22647318,National Corporate Housing-Houston,,78701,30.26409,-97.74119,Entire home/apt,116,5,2,2021-09-23,0.22,11,0,2,
51285826,Downtown Bungalow (New Build),17020554,Jarrod,,78702,30.26295676201452,-97.72118150503611,Entire home/apt,380,3,8,2022-06-05,1.05,1,42,8,
51672449,Lovely 1-bedroom Private room.,417864839,Rebecca,,78747,30.1435,-97.76574,Private room,45,30,4,2022-03-19,0.47,1,0,4,
51493180,Modern 1 bedroom with pool and amenities,417086331,Hakan,,78741,30.231117697191372,-97.71946653999271,Entire home/apt,119,3,2,2022-05-29,0.26,2,283,2,
51673027,North Austin Comfort Bedroom - Long Stay Welcome!,26322585,Tiffany,,78754,30.36163,-97.61449,Private room,55,7,2,2021-11-06,0.25,1,0,2,
51286217,Downtown Austin Luxury Apartment,294364569,Lux,,78701,30.25962,-97.73831,Entire home/apt,220,2,7,2022-04-24,0.80,1,0,7,
51494035,Large Central Retreat | 2 Homes | Relax in Hot Tub,8402421,Andy,,78745,30.22136,-97.77719,Entire home/apt,286,3,37,2022-05-30,3.71,20,63,37,
51504718,Instagrammable Condo Walkable to All in Austin!,4324873,Melody,,78703,30.27352,-97.75669,Entire home/apt,180,1,41,2022-06-06,4.79,1,315,41,
51673882,Cozy room in Central Austin (1 mile from UT),408826561,Kristina,,78705,30.29367,-97.7456,Private room,54,1,40,2022-06-01,4.08,1,0,40,
51505858,"Unique Remodel, Pet-friendly,Fully-stocked kitchen",108746689,Lara,,78753,30.40285,-97.65064,Entire home/apt,199,3,6,2022-04-04,0.68,1,13,6,
51681090,Austin Vacation Casa Centrally Located 78704,518748,Rachel,,78704,30.23977,-97.77523,Entire home/apt,139,30,1,2022-03-26,0.39,2,155,1,
51506060,Local Living Minutes from the Mueller Development with Parking + Pool,272515104,Ames - Austin Vacay,,78723,30.2959,-97.68653,Entire home/apt,73,1,43,2022-06-04,4.30,10,327,43,
51681319,La Casa Ponchada,64463083,Matt,,78723,30.30981,-97.67514,Entire home/apt,163,2,32,2022-06-08,3.84,1,163,32,
51507429,WanderJaunt | 1BR | The Domain | 30+ Day,104309976,WanderJaunt,,78758,30.3956,-97.72535,Entire home/apt,84,1,3,2022-05-20,0.56,215,124,3,
51682750,Entire 3500 ft2 remodeled house near Domain + Pool,54724207,Farzane,,78727,30.41312,-97.68181,Entire home/apt,600,1,3,2021-10-24,0.32,2,89,3,
51507861,Minutes to downtown and airport Eastside bungalow!,417229278,Ian,,78741,30.23454,-97.6998,Entire home/apt,299,1,10,2022-05-01,1.00,1,84,10,
51684091,"Dreamy East Austin 2BR w/ Gym, W/D, Pool, walk to downtown by Blueground",107434423,Blueground,,78702,30.262402,-97.725533,Entire home/apt,267,31,0,,,67,344,0,
51684391,"Bright East Austin 1BR w/ Gym, W/D, Pool, walk to downtown, by Blueground",107434423,Blueground,,78702,30.262402,-97.725533,Entire home/apt,204,31,2,2022-04-07,0.24,67,359,2,
51684392,"Dreamy East Austin 2BR w/ Gym, W/D, Pool, walk to downtown by Blueground",107434423,Blueground,,78702,30.2624,-97.72553,Entire home/apt,267,31,1,2021-11-30,0.16,67,344,1,
51690679,"《Prime Location❤Huge Patio w/65"" TV❤ Skyline View》",3323899,"Lindsey, Sean, And Baby J",,78704,30.262606,-97.76255,Entire home/apt,641,2,18,2022-03-20,1.86,3,47,18,
51691647,Adorable 1 Bedroom guest Suite with Patio,91010914,Martin,,78722,30.28908,-97.71968,Entire home/apt,120,2,26,2022-05-30,2.95,2,169,26,
51288733,POOL Designer house on a hill w an amazing view!!,113536370,Julie,,78746,30.29703,-97.8405,Entire home/apt,1100,3,1,2022-03-28,0.41,1,251,1,
51288997,Near downtown south congress unit,13619595,Cesar Alberto,,78704,30.22969,-97.75979,Entire home/apt,115,1,38,2022-05-22,3.64,1,350,38,
